,FL_DATE,FL_NUM,ORIGIN_CITY_MARKET_ID,DEST_CITY_MARKET_ID,DEP_TIME,ARR_TIME,Unnamed: 6,o_lat,o_lng,d_lat,d_lng
139,2013-01-06,1449,30529,31295,1824.0,2025.0,,41.7637111,-72.6850932,42.331427,-83.0457538
140,2013-01-06,4883,31295,30135,1744.0,1901.0,,42.331427,-83.0457538,40.6516458,-75.4440964
141,2013-01-06,4901,31295,30529,1745.0,1915.0,,42.331427,-83.0457538,41.7637111,-72.6850932
142,2013-01-06,4959,31295,30135,935.0,1108.0,,42.331427,-83.0457538,40.6516458,-75.4440964
143,2013-01-06,5072,30529,31295,1227.0,1429.0,,41.7637111,-72.6850932,42.331427,-83.0457538
144,2013-01-06,5188,34653,31295,550.0,910.0,,36.1539816,-95.992775,42.331427,-83.0457538
145,2013-01-06,5129,30529,31295,1616.0,1806.0,,41.7637111,-72.6850932,42.331427,-83.0457538
146,2013-01-06,5129,31295,30529,1400.0,1530.0,,42.331427,-83.0457538,41.7637111,-72.6850932
147,2013-01-06,5324,31295,34653,1532.0,1637.0,,42.331427,-83.0457538,36.1539816,-95.992775
148,2013-01-06,5365,34653,31295,1730.0,2047.0,,36.1539816,-95.992775,42.331427,-83.0457538
149,2013-01-06,5160,31295,34653,1958.0,2058.0,,42.331427,-83.0457538,36.1539816,-95.992775
150,2013-01-07,4879,30135,31295,546.0,720.0,,40.6516458,-75.4440964,42.331427,-83.0457538
151,2013-01-07,4883,31295,30135,1724.0,1844.0,,42.331427,-83.0457538,40.6516458,-75.4440964
152,2013-01-07,4959,31295,30135,850.0,1012.0,,42.331427,-83.0457538,40.6516458,-75.4440964
153,2013-01-07,1449,31295,30529,1548.0,1717.0,,42.331427,-83.0457538,41.7637111,-72.6850932
154,2013-01-07,1449,30529,31295,1819.0,2017.0,,41.7637111,-72.6850932,42.331427,-83.0457538
155,2013-01-07,5188,34653,31295,549.0,918.0,,36.1539816,-95.992775,42.331427,-83.0457538
156,2013-01-07,5129,30529,31295,1617.0,1832.0,,41.7637111,-72.6850932,42.331427,-83.0457538
157,2013-01-07,5129,31295,30529,1358.0,1532.0,,42.331427,-83.0457538,41.7637111,-72.6850932
158,2013-01-07,5317,30529,31295,700.0,858.0,,41.7637111,-72.6850932,42.331427,-83.0457538
159,2013-01-07,5324,31295,34653,1532.0,1642.0,,42.331427,-83.0457538,36.1539816,-95.992775
160,2013-01-07,5365,34653,31295,1805.0,2059.0,,36.1539816,-95.992775,42.331427,-83.0457538
161,2013-01-07,5160,31295,34653,1939.0,2050.0,,42.331427,-83.0457538,36.1539816,-95.992775
162,2013-01-07,3397,30529,31295,547.0,737.0,,41.7637111,-72.6850932,42.331427,-83.0457538
163,2013-01-07,3600,30135,31295,1254.0,1445.0,,40.6516458,-75.4440964,42.331427,-83.0457538
164,2013-01-07,3435,31295,31136,1224.0,1438.0,,42.331427,-83.0457538,30.3321838,-81.655651
